image-ID,x,y,z,chisq,vis-probe
30371,28529,26873.2,1339.88,232.065,0
30372,19935.1,32379.6,1166.07,381.152,0
30372,28493.9,26799.4,1338.41,524.642,0
30373,19932,32368.5,1183.86,465.409,0
30373,28461.6,26827.7,1329.76,380.058,0
30374,19927.9,32375.2,1186.58,432.698,0
30374,28481.3,26801.4,1359.17,444.8,0
30375,19948.7,32374.4,1192.62,372.605,0
30375,28474.4,26836,1317.73,432.993,0
30376,19936.2,32379,1188.65,419.003,0
30376,28507.4,26807.2,1321.98,382.968,0
30377,19937.2,32373.2,1192.06,374.608,0
30377,28495.5,26817.8,1338.2,361.635,0
30377,27209,23617.9,1384.64,560.346,0
30378,19918.2,32368.4,1169.29,388.74,0
30378,28493.2,26799.1,1323.92,252.533,0
30378,27167.5,23634.2,1384.29,490.644,0
30379,28485.6,26803.5,1340.33,463.117,0
30379,27201.7,23630.2,1401.07,275.224,0
30380,28482.4,26810.1,1327.68,285.991,0
30380,27189.9,23625.9,1390.65,459.542,0
30381,28460.1,26828.9,1343.02,502.34,0
30381,27194.7,23614,1380.38,439.817,0
30382,17154.5,35049.2,720.291,207.519,0
30382,28485.4,26824.8,1323.49,252.199,0
30382,27185,23617.7,1416.66,445.751,0
30383,28467.9,26791,1322.36,407.287,0
30384,15299.9,35794.3,873.107,338.732,0
30384,28478.9,26813.6,1323.83,366.995,0
30385,11520.5,34913.4,408.504,446.302,0
30385,15323,35800.5,864.235,701.482,0
30385,28467.6,26800.5,1337.53,455.613,0
30386,14628.8,22954.3,580.699,427.327,0
30386,15347.2,35797.8,863.479,700.706,0
30386,28490.2,26819.3,1328.54,314.313,0
30387,18959.1,25034.6,223.147,207.076,0
30387,14605.3,22991.4,569.538,415.135,0
30387,15339.5,35791.4,872.052,707.509,0
30387,28486.6,26813.2,1339.09,414.745,0
30388,14610.5,22987.6,581.738,415.318,0
30388,15328.6,35801,871.877,693.316,0
30388,28481.9,26803.9,1334.66,462.49,0
30389,14595.6,22984.1,581.78,460.183,0
30389,15322,35806.9,854.557,693.393,0
30389,28470.4,26841.6,1335.1,472.51,0
30390,14595.7,22963.5,560.38,533.163,0
30390,9879.97,33450.6,1039.4,572.414,0
30390,28485,26814.5,1318.63,417.952,0
30391,14630.3,22948.9,582.759,378.983,0
30391,26850.6,32638.2,870.335,671.617,0
30391,9885.52,33454.1,1042.12,700.991,0
30391,28491.8,26833.5,1323.13,413.563,0
30392,20775.9,31330.5,405.673,356.03,0
30392,14607.1,22962.7,558.702,438.569,0
30392,26823.5,32649.9,853.648,525.615,0
30392,9888.36,33453.1,1037.07,801.962,0
30392,28473.6,26816.1,1323.9,378.102,0
30393,20762.2,31335.7,441.973,374.077,0
30393,14621.6,22978.9,583.436,442.186,0
30393,26840.8,32625.6,857.696,673.661,0
30393,9898.04,33450.7,1031.6,803.821,0
30393,28495.3,26803.8,1337.79,431.43,0
30394,20774.3,31370,397.357,518.072,0
30394,14597.6,22969.7,589.157,436.154,0
30394,26827.4,32630,852.703,363.76,0
30394,9878.21,33454.2,1024.01,933.824,0
30394,28486.9,26807.2,1332.28,419.212,0
30395,19004.8,25108.2,241.306,175.175,0
30395,20776.1,31349.8,450.102,521.471,0
30395,14588.4,22992.5,564.014,413.813,0
30395,26840.9,32632.6,846.551,410.841,0
30395,9884.07,33451.6,1038,842.597,0
30395,28468.3,26813,1341.78,489.12,0
30396,19055.8,25059.6,188.171,292.599,0
30396,20761.8,31375.3,439.944,326.564,0
30396,9892.62,33456.8,1025.29,855.541,0
30396,28470,26802.3,1325.18,327.073,0
30397,18975.9,25093.8,185.027,239.969,0
30397,20796.6,31345,438.568,538.383,0
30397,9886.02,33449,1024.91,879.412,0
30397,33348.3,24750.2,1278.06,804.711,0
30397,24825.9,26554.1,1274.84,272.477,0
30397,28475.3,26821.4,1329.68,332.208,0
30398,20781.6,31345.6,448.374,468.607,0
30398,9876.81,33448.3,1023.04,838.564,0
30398,33351,24753.2,1280.17,922.422,0
30398,24878.7,26569.3,1267.25,526.375,0
30398,28485.3,26825.8,1328.38,477.956,0
30399,18996.8,25082.9,207.822,270.2,0
30399,20742.7,31377.3,417.522,310.56,0
30399,9895.39,33450,1031.14,781.601,0
30399,33348.3,24735.7,1283.23,883.385,0
30399,24858.4,26580.3,1271.61,373.459,0
30399,28493.1,26852.8,1300.06,281.292,0
30400,20759.8,31358.6,403.148,392.839,0
30400,9886.39,33437.7,1030.05,707.69,0
30400,24867.6,26564.1,1270.81,453.765,0
30400,28471.5,26810.3,1349.59,420.016,0
30401,20790.8,31349,457.418,178.241,0
30401,9871.27,33438.2,1037.4,693.707,0
30401,24870.3,26553.9,1259.24,367.603,0
30401,28466.2,26816.5,1328.58,522.232,0
30402,20754.3,31374.9,450.872,140.121,0
30402,9865.17,33445.8,1053.7,571.326,0
30402,24895.5,26553.3,1227.29,392.02,0
30403,9898.08,33456.3,1046.31,221.176,0
30406,20745.2,31390.9,408.402,230.015,0
30408,20748.1,31366.1,438.072,391.772,0
30408,13311.4,35776.7,1221.67,359.35,0
30409,20766.9,31363,439.523,375.174,0
30409,25641.8,36257,1223.16,257.325,0
30410,20783,31365.5,420.133,309.23,0
30410,25632.5,36247.2,1246.09,219.667,0
30411,25603.5,36211.2,1282.78,337.961,0
30412,11501.2,31516.5,387.562,306.431,0
30412,20754.8,31373.3,431.563,540.497,0
30412,25622.5,36245.6,1246.84,285.809,0
30413,25667.1,35647.9,439.094,156.469,0
30413,21490.5,25282.6,1043.65,367.067,0
30413,25637.1,36261.2,1248.88,234.786,0
30414,11496.8,31514.2,377.295,250.951,0
30414,20757,31332.4,455.855,290.06,0
30414,12633.8,27056.6,913.05,275.812,0
30414,21490.8,25275.5,1028.38,405.512,0
30414,25616.8,36247.6,1232.8,336.599,0
30415,11509.4,31492.8,345.489,232.068,0
30415,16443.8,34806.1,856.296,371.532,0
30415,12639.8,27034.8,907.554,488.818,0
30415,21482.4,25285.9,1047.26,299.306,0
30416,30592.7,29093.3,240.074,250.69,0
30416,11515.9,31502.4,360.946,268.916,0
30416,12623.6,27055.1,911.779,480.72,0
30416,21498.4,25275.2,1065.38,314.859,0
30417,30585.1,29085.4,207.497,204.235,0
30417,12623.7,27054.8,913.931,528.809,0
30417,21495.3,25295.2,1053.12,307.655,0
30418,29183.2,25138.9,221.902,157.434,0
30418,12621.8,27058.2,914.885,564.67,0
30419,12628.5,27050.4,914.083,492.873,0
30420,28904.7,29144.5,812.68,641.813,0
30420,12627.4,27046.5,920.407,473.87,0
30421,16634.7,27020.1,372.034,179.741,0
30421,28914.8,29138.2,801.883,597.981,0
30421,12617.2,27045.2,919.271,393.589,0
30422,30575.7,29098.7,248.333,180.612,0
30422,16641.3,27026.3,383.252,212.632,0
30422,28896.5,29138,813.933,667.59,0
30423,16643.6,27002.4,358.4,233.43,0
30423,28909.3,29147.9,813.506,612.75,0
30423,25428.7,23140.2,1302.93,142.392,0
30424,30589.5,29089.3,252.375,144.032,0
30424,16642.2,27009.6,389.601,184.581,0
30424,28915.7,29147.6,811.896,512.313,0
30424,25394.4,23118.9,1297.81,267.787,0
30425,30580.2,29090.7,204.309,198.475,0
30425,16661.9,27005.1,372.438,216.072,0
30425,28906.8,29129.8,816.478,626.267,0
30426,16645,27035.8,388.33,274.809,0
30426,28904.1,29143.4,807.968,464.875,0
30426,25425.9,23132.4,1271.3,487.784,0
30427,16633.5,26983,398.724,301.911,0
30427,25394.8,23148,1276.15,207.295,0
30428,16662.9,27035.3,411.267,161.032,0
30428,25413.4,23145.3,1306.99,357.937,0
30429,30578.4,29091.9,272.355,255.001,0
30429,16619.1,27013.7,385.713,156.273,0
30429,25414,23120.5,1281.98,306.976,0
30430,30577.8,29105.6,268.013,188.291,0
30430,25415.8,23109,1278.3,315.743,0
30431,15390.6,26553.7,302.286,154.633,0
30431,25404.4,23123.4,1283.11,268.022,0
30432,15452.3,26578.1,271.085,146.703,0
30432,25387.6,23154.9,1279.64,484.422,0
30433,15436.7,26560.6,297.981,364.155,0
30433,25387.6,23129.9,1300.87,340.744,0
30434,25390.6,23130.6,1265.39,247.182,0
30435,30572.9,29090.3,275.777,274.951,0
30435,24834.9,26450.8,1243.21,322.134,0
30435,13299.9,35799.4,1228.82,358.398,0
30435,25594.9,36306.1,1244.93,486.543,0
30435,25395.9,23103.5,1266.96,178.83,0
30436,24828.9,26442.7,1210.84,553.429,0
30436,13313.9,35793.4,1232.65,583.832,0
30436,25604.5,36313.4,1236.26,414.198,0
30436,25391.3,23146.3,1261.16,188.539,0
30437,34278.8,25906.6,491.11,240.42,0
30437,24824.5,26441.2,1215.98,644.363,0
30437,25394.8,23125.3,1297.79,617.696,0
30437,25593.8,36305.9,1273.14,536.976,0
30438,24829.8,26439.9,1209.97,543.296,0
30438,25594.4,36299.2,1236.82,538.631,0
30438,25386.1,23136,1286.08,310.197,0
30439,34296.8,25917.8,496.346,300.892,0
30439,24844.1,26443.6,1193.21,456.541,0
30439,25611.1,36309,1237.1,277.265,0
30439,25414.3,23134.3,1265.66,143.012,0
30440,34299.5,25930.8,505.111,371.153,0
30440,24828.9,26462.3,1200.94,251.907,0
30440,25418.3,23147.3,1273.88,359.558,0
30441,19044.4,33963,276.909,352.128,0
30441,25396.3,23108.8,1316.14,343.331,0
30442,25421.3,23130.1,1275.39,255.871,0
30443,19058,33962.8,300.054,356.96,0
30443,25410.7,23133.1,1292.82,163.16,0
30444,18604.4,37156,1036.37,598.037,0
30444,25376.5,23161.3,1274.14,192.825,0
30445,21893.8,31466.9,177.518,164.478,0
30445,19028,33964.9,249.32,265.051,0
30445,18590.2,37162.1,1007.34,385.618,0
30445,25420.1,23127.4,1291.14,227.913,0
30446,19061,33952.7,245.77,298.365,0
30446,18588.8,37153.2,1037.26,566.029,0
30446,25405.4,23128,1308.85,124.746,0
30447,21890.9,31460.2,198.851,177.547,0
30447,19056.9,33950,238.989,134.846,0
30447,18594.3,37151.6,1023.61,558.958,0
30447,25426.1,23144,1266.81,225.372,0
30448,27846,28990.1,866.024,515.133,0
30448,18599.9,37162.8,1023.39,651.936,0
30448,25392.5,23135.5,1290.49,180.878,0
30449,21910.7,31449.5,200.264,228.285,0
30449,18592.4,37138.6,1044.18,516.246,0
30449,25407.9,23127.6,1323.6,391.176,0
30450,21875.1,31478.9,243.863,189.702,0
30450,27849.9,28953.8,963.432,159.264,0
30450,18579,37172.3,1026.94,556.347,0
30450,25431.2,23150.4,1253.22,253.651,0
30451,21903.1,31473.4,178.234,294.082,0
30451,33166.5,28819.2,732.257,222.672,0
30451,27823.8,28973.9,968.205,313.117,0
30451,18594,37149.3,1018.52,577.955,0
30452,21925.1,31458.6,212.959,264.026,0
30452,22378.7,24536,993.471,678.555,0
30452,27847.3,28977.4,959.501,293.866,0
30452,18577.8,37167.6,1029.14,628.29,0
30453,21904.1,31505.1,237.331,344.49,0
30453,22375.7,24518.7,997.777,600.737,0
30453,27823.2,28964.6,968.87,246.792,0
30453,18588.2,37159.2,1026.56,614.502,0
30453,13972.2,31462,1292.14,339.539,0
30454,21906.1,31461.5,178.806,241.912,0
30454,27839.1,28988.2,940.867,260.959,0
30454,22390.5,24532.2,1000.5,617.823,0
30454,18580.6,37161,1028.71,606.954,0
30454,13992.3,31443.3,1306.24,473.988,0
30455,21900.5,31499.2,160.415,282.169,0
30455,22369.8,24526.8,987.551,721.24,0
30455,27832.3,28996.2,953.827,269.948,0
30456,27818.3,28983.9,974.567,298.902,0
30456,22389.4,24529.4,1009.25,790.908,0
30457,21893.7,31484,211.243,271.185,0
30457,27845,28999.2,936.881,197.258,0
30457,22374.5,24529.9,986.243,734.905,0
30457,18586.4,37161.4,1031.21,493.511,0
30457,27222.9,23632.5,1393.14,257.398,0
30458,21891.8,31454.2,194.859,286.68,0
30458,13507.2,28190.2,933.531,464.787,0
30458,27846.1,28971.8,963.491,325.398,0
30458,18586.3,37149.8,1014.11,498.727,0
30458,27225.2,23609.5,1391.85,126.71,0
30459,21911.1,31456,162.77,181.907,0
30459,13492.5,28187,931.32,587.792,0
30459,27833.1,28971.7,960.287,217.835,0
30459,18615,37168.7,1024.65,621.741,0
30459,20307.5,22875,1243.75,281.767,0
30459,27181.8,23598.6,1397.21,370.284,0
30460,13464,28191.1,959.262,662.492,0
30460,27792,28975.6,948.873,200.045,0
30460,18585.6,37156.7,1034.34,550.643,0
30460,27205.7,23602.5,1390.22,488.963,0
30461,13495.4,28180.3,921.77,394.517,0
30461,27822.9,28983.6,959.297,224.598,0
30461,18588.7,37180.8,1014.18,646.009,0
30461,20282.2,22910.5,1261.21,212.578,0
30461,27214.7,23608.5,1359.09,278.955,0
30462,13488.9,28187.1,927.81,546.077,0
30462,27847.6,28984.3,984.648,165.774,0
30462,18576.5,37156.6,1020.56,627.474,0
30462,20307.4,22888.2,1273.95,312.893,0
30462,27188.9,23614.8,1387.52,398.515,0
30463,13480.2,28198.4,936.774,432.824,0
30463,27807.9,28977.9,915.624,241.363,0
30463,18578.5,37154.5,1026.04,721.53,0
30463,20302.3,22913.5,1227.88,277.281,0
30463,27203.3,23609,1365.95,461.57,0
30464,27841.4,28993.5,963.8,108.031,0
30464,18582.3,37155,1021.55,708.939,0
30464,20293.9,22869.7,1285.7,288.393,0
30465,12034.9,26902.6,754.084,253.705,0
30465,18572.5,37142.3,1034.52,606.08,0
30465,25904.3,26344.8,1092.76,407.195,0
30465,20291.4,22877.7,1277.4,329.942,0
30465,27199.6,23600.4,1385.56,331.391,0
30466,12011.6,26901.2,744.977,325.234,0
30466,15592.7,23607.5,928.659,556.452,0
30466,25892.1,26348.5,1128.28,293.181,0
30466,20286.9,22871.8,1265.29,225.436,0
30466,27184.1,23618.3,1389.6,279.433,0
30467,12022.3,26900.6,759.691,341.431,0
30467,15584.3,23625.7,916.496,404.032,0
30467,20296.7,22858,1292.05,389.814,0
30467,18115.2,28824.9,1450.57,578.693,0
30468,15580.4,23625.6,910.418,518.466,0
30468,18070.6,28824.6,1424.73,518.803,0
30469,26475,32400.1,574.919,226.323,0
30469,20282.7,22874.6,1270.01,297.552,0
30470,26453.9,32384.8,569.337,210.2,0
30470,20293.6,22874.8,1280.14,344.463,0
30471,26491.7,32394,580.243,252.314,0
30471,20294.2,22865,1255.79,208.061,0
30472,26500.7,32374.4,586.966,150.476,0
30472,28661.7,23746.2,1023.74,637.985,0
30472,9772.41,36331.5,1223.91,427.101,0
30472,20279.3,22875.5,1262.62,196.951,0
30473,28668,23743.8,1018.77,846.178,0
30473,9777.77,36347.7,1222.04,256.25,0
30474,28676.4,23741,1004.29,841.747,0
30477,23600.2,31673,345.553,156.376,0
30477,32218.8,27698.5,1111.75,268.897,0
30477,20575.6,24737.6,1487.83,372.362,0
30478,23625.3,31663.4,289.571,339.742,0
30479,23598.2,31643,296.155,258.635,0
30479,25968.7,34018.6,379.601,262.192,0
30479,20570,24728.8,1494.52,259.952,0
30480,23624.3,31630.5,295.405,276.744,0
30480,20546.3,24747.6,1494.78,485.859,0
30481,23638,31627.2,281.106,231.628,0
30482,13958.4,33821.3,1204.65,377.894,0
30483,13941.6,33790.2,1205.94,682.395,0
30484,13957.9,33785.9,1211.79,479.527,0
30488,25406.6,23149,1251.05,134.822,0
30489,18968.6,25075.6,154.301,191.607,0
30489,25381.9,23126.1,1290.49,102.002,0
30490,25427.7,23149.1,1284.19,111.629,0
30491,16451.1,34619,227.561,328.003,0
30491,21456.4,31152.3,458.847,374.232,0
30492,21811.2,31532.7,188.036,144.099,0
30492,16454.2,34640.1,236.423,302.097,0
30492,21467.7,31138.7,459.641,463.128,0
30492,25401.5,23146.6,1287.76,236.936,0
30493,21864.7,31549,177.601,394.549,0
30493,16456.4,34626.5,256.283,331.813,0
30493,21495.3,31119.3,454.707,597.676,0
30494,16440.5,34660.9,261.809,303.232,0
30494,21427.8,31149.4,462.529,371.384,0
30494,15630,36861.6,1191.38,385.906,0
30495,21481,31142.7,463.533,348.959,0
30495,15655.1,36899.6,1173.17,306.024,0
30496,21478.1,31125.9,444.722,262.502,0
30496,15660.9,36865.3,1169.24,362.462,0
30497,21460,31166.2,482.531,161.03,0
30497,15645.6,36869,1175.08,284.161,0
30498,21469.5,31128.2,452.62,345.367,0
30498,15628.1,36859.6,1172.69,318.021,0
30499,21475.2,31120.8,429.921,351.092,0
30499,15675.2,36848.1,1167.15,277.658,0
30500,21464.4,31142.5,448.221,331.777,0
30500,15644.7,36851.6,1184.18,324.471,0
30501,21457.1,31133.4,457.843,345.621,0
30501,13154.7,24308.2,923.055,378.561,0
30501,15655.6,36869.1,1174.76,352.026,0
30502,22234.4,28962,232.161,425.795,0
30502,21480.8,31118,435.495,332.574,0
30502,13181.9,24301.9,926.11,386.382,0
30502,15646,36866.2,1176.19,296.279,0
30503,22234.2,28959.2,180.412,504.4,0
30503,21499.2,31131.2,446.4,256.159,0
30503,15655.6,36865.7,1178.12,290.318,0
30504,22242.9,28967.2,180.786,580.231,0
30504,21459.9,31121.7,432.544,339.065,0
30504,29426,25405.6,943.383,592.554,0
30504,24138.2,29524.8,1104.93,261.663,0
30504,15652.8,36865.4,1179.22,342.695,0
30505,22232.2,28974,188.503,600.223,0
30505,21477.8,31118.3,446.538,518.084,0
30505,15633.4,36870.3,1187.28,350.443,0
30506,21476.9,31114.8,484.03,472.57,0
30506,24135.8,29531.9,1121.37,912.46,0
30506,15643.3,36871.7,1171.38,233.284,0
30507,22237.2,28963.8,189.885,540.377,0
30507,21468.7,31100.8,440.573,451.772,0
30507,15750.9,33404.7,427.153,357.562,0
30507,24124.6,29520.7,1129.09,987.717,0
30508,22228.4,28975.3,199.769,530.065,0
30508,30141.4,26777.2,420.556,319.778,0
30508,15744.2,33422.3,445.562,542.256,0
30508,21460.8,31098.4,477.878,354.908,0
30508,24129.4,29527,1128.74,951.475,0
30509,22231.5,28968.2,174.755,553.356,0
30509,30150,26755.5,408.946,484.248,0
30509,15724.4,33413.4,392.381,453.748,0
30509,21463.9,31113.6,435.68,407.66,0
30509,34196,38314.8,1387.54,129.938,0
30510,22243.6,28974.6,202.407,494.763,0
30510,30153.3,26760.6,406.559,523.344,0
30510,21483,31113.3,421.647,179.295,0
30510,15731.7,33401,394.758,442.018,0
30510,24139,29521.6,1120.67,919.131,0
30510,34237.2,38340.7,1381.8,260.859,0
30511,22217.8,28985.5,241.194,394.801,0
30511,30132.4,26776.7,417.127,408.295,0
30511,15736.2,33413,396.353,499.99,0
30511,21458.9,31132.1,461.697,194.302,0
30511,24130.7,29531.2,1136.16,846.81,0
30512,15715.2,33429.4,400.25,435.95,0
30512,30137.1,26747.6,421.116,411.069,0
30512,34283.6,38336.7,1376.13,256.961,0
30513,15731.4,33398.9,415.469,346.288,0
30513,30123.4,26748.1,434.817,481.397,0
30513,21422.8,31178.7,472.522,157.353,0
30513,34223.4,38344.1,1392.93,232.406,0
30514,30162.1,26755.2,369.639,413.389,0
30514,15737.5,33413.6,401.421,491.284,0
30514,21467.4,31131.1,437.484,169.242,0
30515,30135.9,26769.2,409.859,426.112,0
30515,21477.3,31110,427.205,148.768,0
30515,15746.4,33405.8,423.097,440.884,0
30516,30137.5,26745.6,405.874,465.583,0
30516,15739.1,33408.5,398.848,458.415,0
30516,21483.8,31103.5,436.233,376.442,0
30517,30139.6,26762,415.377,400.361,0
30517,21465,31151.7,431.696,224.178,0
30517,15738.6,33415.4,428.405,463.831,0
30518,30137.9,26770.4,399.669,481.916,0
30518,21487.6,31127.2,442.132,276.928,0
30518,15738.8,33412.3,422.574,455.601,0
30519,30160.5,26763.4,403.888,508.541,0
30519,15762.8,33388.3,410.652,425.437,0
30519,21463.7,31109.9,429.318,272.264,0
30520,30184.3,26763.8,405.113,533.654,0
30520,21484.8,31116.7,434.18,395.344,0
30520,15746.3,33414.8,446.481,430.109,0
30521,24986.5,23610.2,408.148,416.711,0
30521,15746,33409,407.843,424.192,0
30521,30121.6,26780.6,437.623,417.43,0
30521,21464.6,31151.9,442.897,323.926,0
30522,24981.6,23592.7,405.017,427.532,0
30522,30128.5,26733.6,404.737,388.04,0
30522,21478.8,31138,440.893,351.734,0
30523,24997.9,23564.4,363.508,280.87,0
30523,30128.4,26782.7,395.162,441.496,0
30523,21482,31106.7,452.988,417.225,0
30524,24995.2,23654,417.011,355.079,0
30524,21468.1,31151.4,445.264,258.493,0
30525,24969.4,23593.6,411.281,404.19,0
30525,21461.4,31138.8,436.622,372.558,0
30525,20180.9,32159.9,510.642,507.75,0
30526,23755.8,27573.9,167.132,201.43,0
30526,24996.7,23584.5,421.611,329.856,0
30526,21490.4,31091.4,447.556,357.906,0
30526,20169.5,32180.9,513.987,446.352,0
30527,24987.6,23606.9,429.391,437.233,0
30527,21477.3,31104.9,450.59,551.101,0
30527,20147.6,32172.2,528.017,378.73,0
30528,25013.3,23577,401.217,359.452,0
30528,21450.4,31168,490.41,509.983,0
30528,20171,32151.4,509.355,487.451,0
30529,21442.1,31146.5,451.066,404.212,0
30529,20159.4,32144.4,566.606,390.866,0
30530,21463.5,31153.6,436.397,365.539,0
30531,21475.1,31124.3,443.497,352.775,0
30531,20161.3,32185.5,550.323,496.29,0
30532,20139.1,32174.1,528.977,434.297,0
30533,14215.8,22874.5,272.241,114.069,0
30533,19261.6,27829.8,975.641,459.073,0
30534,14211.2,22849.7,286.464,363.569,0
30534,19241.4,27820.2,954.705,404.122,0
30534,14996,31343.2,1040.56,323.522,0
30535,19227.6,27830.3,939.97,236.202,0
30535,15022.1,31354.3,1057.96,635.184,0
30536,15011.6,31344.4,1052.87,531.373,0
30537,15008.4,31352.2,1062.48,589.451,0
30538,14999,31351.6,1068.48,588.269,0
30539,25474.6,34890.1,1024.49,642.267,0
30539,15014.7,31337.7,1051.99,557.492,0
30539,29043.5,27066,1229.19,373.35,0
30540,17606.3,33442.5,625.643,337.744,0
30540,25459.8,34876.1,1045.34,578.73,0
30540,15012.3,31342.1,1059.62,542.258,0
30540,29034.4,27077.8,1229.18,469.963,0
30541,17591.4,33467.2,657.374,399.767,0
30541,25475.1,34892,1036.59,605.549,0
30541,15007.6,31340.2,1059.21,492.575,0
30541,29049.2,27072,1220.9,523.411,0
30542,17616.4,33447.2,637.739,461.561,0
30542,25448.9,34885.9,1028.71,740.493,0
30542,15014.4,31339.8,1060.79,544.727,0
30542,29040.4,27108.2,1207.34,310.075,0
30543,19692.8,29630.9,506.388,405.555,0
30543,15019.7,31345.9,1042.07,603.667,0
30544,19716,29629.5,533.466,344.364,0
30544,15014.2,31353.3,1064.72,681.935,0
30545,23723.7,27447.1,197.637,380.459,0
30545,19717.9,29660.3,478.008,352.456,0
30545,15020.9,31359.1,1057.99,650.395,0
30546,19694.3,29650.2,516.392,397.448,0
30546,15003.7,31344.5,1064.15,610.945,0
30547,19715.4,29641.4,490.581,455.066,0
30547,26346.3,33452.7,753.692,536.723,0
30547,28342.3,26741.9,1394.51,469.355,0
30548,19704.5,29638.5,529.069,362.797,0
30548,26323.1,33442.1,717.186,596.892,0
30548,28340.2,26741.2,1379.19,517.081,0
30549,19719.9,29634.7,526.536,367.036,0
30549,26314.1,33452.4,721.012,565.672,0
30549,25378.8,36270.6,1209.76,158.025,0
30549,28356.2,26746.8,1376.3,485.773,0
30550,19682.3,29651.2,515.432,303.242,0
30550,26317.6,33466.6,741.556,354.825,0
30551,19679.6,29641.7,514.987,493.483,0
30551,26334.4,33461.8,703.264,545.384,0
30552,19702.7,29633.1,519.673,231.794,0
30552,26317.9,33452.2,717.255,520.853,0
30553,26328.3,33440.3,728.595,463.027,0
30554,26323.7,33469.2,710.925,539.635,0
30555,22216.9,29065.6,179.427,413.02,0
30555,26319.2,33458.8,712.667,575.725,0
30556,26335.1,33447.4,740.192,519.203,0
30557,19439.1,34050.2,1037.63,451.904,0
30558,19443.7,34039.4,1038.76,469.294,0
30559,19427.4,34051.7,1031.24,699.516,0
30560,19424.1,34048,1036.17,587.023,0
30561,19420,34054,1033.58,657.18,0
30562,19430.6,34045.9,1035.61,541.649,0
30563,19444.7,34028.9,1043.38,439.301,0
30564,19436,34036.9,1045.92,431.777,0
30565,19433.6,34032.9,1057.03,479.582,0
30570,25311.9,29624.8,785.262,889.419,0
30572,25297.5,29624,783.659,806.759,0
30574,31050.2,36921.7,1408.2,231.669,0
30575,11487.6,34910.6,415.201,408.932,0
30575,31046.2,36913.6,1396.32,402.369,0
30576,11504.9,34911.5,398.85,416.872,0
30576,12603,27959.6,837.091,321.178,0
30576,31070,36903,1410.22,204.42,0
30577,31132,36940.1,1419.34,114.764,0
30578,15316.4,35737.2,873.734,626.417,0
30579,11500.8,34912.1,393.574,513.292,0
30579,15328.7,35745.2,874.808,731.766,0
30579,14410.6,37068.1,1218.71,105.958,0
30579,13804.5,32445.7,1347.75,635.52,0
30580,26367.1,25384.1,309.875,259.186,0
30580,11527.6,34909.7,401.278,503.692,0
30580,14413,37081.1,1209.83,479.919,0
30581,26370,25412.7,333.023,158.288,0
30581,9797.46,36345,1242.93,662.633,0
30581,14407.4,37081.3,1228.63,619.962,0
30581,33430.9,23170,1515.22,212.965,0
30582,32700.7,25267.8,1245.1,379.64,0
30582,9814.72,36347,1246.86,607.272,0
30582,14413.7,37069.7,1217.21,520.192,0
30582,33477.1,23208.9,1476.74,282.923,0
30583,26368.2,25380.7,328.454,152.638,0
30583,9814.92,36358.7,1241.25,629.898,0
30583,14409.7,37069,1211.47,446.006,0
30583,32708.6,25230,1277.98,412.078,0
30583,33470.7,23140.5,1539.84,253.773,0
30584,26359.8,25405.8,358.424,169.382,0
30584,32701,25238.5,1242.66,380.216,0
30584,9797.04,36338.4,1245.79,571.8,0
30584,14409,37077.4,1222.26,546.224,0
30584,33435,23155.6,1535.69,325.093,0
30585,9809.32,36350.7,1238.95,588.851,0
30585,14416.2,37079.2,1206.82,436.292,0
30585,32714.3,25212.1,1275.72,369.252,0
30585,33444,23162,1513.32,283.043,0
30586,26344.1,25412.9,340.613,204.035,0
30586,9829.02,36349.9,1239.94,670.157,0
30586,14424.1,37079.3,1219.22,617.727,0
30586,32690.3,25242.2,1285.55,451.757,0
30586,33436.7,23180.7,1540.48,392.4,0
30587,9801.33,36355.5,1245.02,635.442,0
30587,14421.9,37072,1210.6,502.334,0
30587,33437.2,23139.2,1519.47,340.116,0
30588,9823.53,36342.1,1228.72,725.511,0
30588,14442.6,37074.4,1213.72,407.743,0
30588,33465.9,23176.5,1514.9,354.459,0
30589,21119,30782.5,303.544,262.934,0
30589,9771.5,36365,1220.98,192.851,0
30589,14413.7,37078.5,1240.16,565.125,0
30589,33413.9,23143.5,1506.47,354.276,0
30590,21103.3,30745,278.407,267.526,0
30590,14423.5,37069,1192.08,155.215,0
30590,33446.6,23154.4,1524.52,271.809,0
30591,21095.9,30790.1,327.887,213.235,0
30591,33428.1,23174.9,1512.72,357.314,0
30592,26377,25399.4,354.089,209.73,0
30592,21145.8,30740,334.457,266.519,0
30592,33439.3,23197.8,1536.47,323.238,0
30593,21159.9,30714.1,232.88,164.753,0
30593,33441.2,23156.5,1500.47,276.276,0
30594,21129.9,30770.6,284.188,227.406,0
30594,26389.1,25423.6,335.587,235.183,0
30594,33464.7,23150.4,1502.96,379.617,0
30595,21122,30771.3,323.954,316.168,0
30595,33451.2,23189.7,1500.24,279.932,0
30596,21113,30782.8,260.704,297.584,0
30596,33418,23145.4,1517.07,406.917,0
30597,21143.3,30754.1,236.366,279.984,0
30597,33475,23198.9,1486.94,343.204,0
30598,21125.8,30765.5,277.472,246.556,0
30598,26339.6,25381.1,321.678,195.717,0
30598,33457.9,23193.2,1508.17,305.976,0
30599,26370.1,25379,356.292,289.397,0
30599,33447.9,23165.2,1535.47,302.286,0
30600,26354.2,25422.8,336.335,184.513,0
30600,12254.4,31563.2,633.239,250.02,0
